player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Cole Carrigg,Colorado Rockies,24,1,0,1,0,0,1,0,1,1,0,1,0,.333,3,.500,1.000,1.500,0,0,.---,.---,0,13,4,3,0,2,0,0,.500,0.00,0,-.--
Jacob Gonzalez,Chicago White Sox,24,8,2,6,3,0,0,1,8,4,0,8,0,.333,24,.429,.458,.887,0,0,.---,.---,0,120,28,11,5,6,0,0,.467,0.33,0,24.00
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Anthony Seigler,Boston Red Sox,27,2,0,1,0,1,0,0,1,1,0,1,0,.333,3,.500,.667,1.167,0,0,.---,.---,0,18,4,2,0,0,0,0,.500,0.00,0,-.--
LaMonte Wade Jr.,Houston Astros,32,4,2,3,2,2,0,1,3,1,0,4,0,.333,12,.385,.750,1.135,0,0,.---,.---,0,56,13,9,4,6,0,0,.375,0.67,0,12.00
Brandon Marsh,Philadelphia Phillies,28,62,41,53,34,12,2,8,56,11,1,73,2,.332,220,.364,.514,.878,2,5,.714,.286,2,834,236,113,31,81,0,3,.409,0.77,0,27.50
Luis Arraez,San Francisco Giants,29,65,77,95,34,13,5,2,13,15,3,84,3,.326,258,.360,.438,.798,0,5,1.000,.000,4,1027,287,113,25,72,4,7,.328,0.81,0,129.00
Yandy Díaz,Tampa Bay Rays,34,61,73,54,33,11,1,12,33,24,3,76,7,.325,234,.401,.534,.935,0,1,1.000,.000,7,958,267,125,44,82,0,2,.335,1.35,0,19.50
Jose Siri,Los Angeles Angels,30,20,6,8,11,3,0,2,12,2,0,12,0,.324,37,.359,.568,.927,1,0,.000,1.000,2,149,40,21,9,16,1,0,.435,0.75,0,18.50
Yordan Alvarez,Houston Astros,29,68,41,75,46,13,0,22,52,46,9,77,5,.317,243,.432,.642,1.074,0,1,1.000,.000,2,1151,296,156,48,90,0,2,.322,0.55,0,11.04
Josh Jung,Texas Rangers,28,61,66,58,31,16,0,8,38,18,0,74,3,.316,234,.370,.487,.857,1,1,.500,.500,12,910,257,114,29,94,0,2,.347,1.14,0,29.25
Michael Harris II,Atlanta Braves,25,63,57,56,31,9,0,13,44,11,0,71,1,.313,227,.346,.524,.870,1,3,.750,.250,1,854,240,119,40,85,0,1,.339,1.02,0,17.46
Yohendrick Piñango,Toronto Blue Jays,24,36,22,28,9,5,0,4,25,6,0,34,0,.312,109,.348,.468,.816,0,0,.---,.---,2,431,115,51,18,43,0,0,.375,0.79,0,27.25
Carlos Cortes,Athletics,29,53,48,42,15,9,1,5,17,21,0,48,2,.312,154,.399,.481,.880,0,1,1.000,.000,6,743,178,74,17,60,0,1,.323,1.14,0,30.80
Troy Johnston,Colorado Rockies,29,62,50,54,26,19,0,2,44,17,0,66,2,.311,212,.366,.429,.795,2,4,.667,.333,2,840,233,91,28,87,1,1,.383,0.93,0,106.00
Nathan Lukes,Toronto Blue Jays,31,34,33,25,12,6,0,1,15,4,0,32,4,.311,103,.357,.398,.755,1,0,.000,1.000,4,462,113,41,12,34,1,1,.352,1.32,0,103.00
Ryan Vilade,Tampa Bay Rays,27,39,20,30,10,5,1,3,20,11,0,30,0,.309,97,.373,.474,.847,0,3,1.000,.000,2,467,111,46,22,49,1,2,.355,0.67,0,32.33
Xavier Edwards,Miami Marlins,26,67,69,71,42,11,4,6,34,35,3,76,0,.306,248,.391,.456,.847,3,11,.786,.214,6,1098,285,113,22,88,1,1,.335,0.97,0,41.33
Riley Greene,Detroit Tigers,25,67,40,53,35,16,0,7,76,35,0,74,2,.306,242,.396,.459,.855,1,1,.500,.500,7,1167,280,111,31,112,0,1,.419,0.75,0,34.57
Nick Gonzales,Pittsburgh Pirates,27,61,71,45,34,11,0,2,43,15,0,69,3,.304,227,.354,.379,.733,2,3,.600,.400,8,917,246,86,31,92,0,1,.366,1.58,0,113.50
Ernie Clement,Toronto Blue Jays,30,67,66,89,31,19,1,7,27,8,0,79,0,.304,260,.323,.465,.788,0,2,1.000,.000,5,812,269,121,26,98,0,1,.317,0.74,0,37.14
Drake Baldwin,Atlanta Braves,25,48,47,41,39,6,0,13,44,24,1,57,3,.303,188,.389,.543,.932,1,1,.500,.500,6,826,216,102,38,63,0,1,.333,1.15,0,14.46
Tristan Peters,Chicago White Sox,26,63,45,40,19,15,1,2,34,13,0,50,2,.303,165,.361,.442,.803,2,4,.667,.333,0,685,184,73,18,70,4,0,.372,1.13,0,82.50
Shohei Ohtani,Los Angeles Dodgers,31,65,49,54,45,15,2,11,65,44,7,71,5,.301,236,.417,.521,.938,2,6,.750,.250,3,1115,289,123,37,88,0,3,.368,0.91,1,21.46
Jordan Walker,St. Louis Cardinals,24,63,54,50,44,15,0,16,69,21,0,74,2,.301,246,.359,.557,.916,3,10,.769,.231,5,981,270,137,48,123,0,1,.358,1.08,0,15.38
Jackson Chourio,Milwaukee Brewers,22,31,23,32,23,11,0,5,39,12,0,40,0,.301,133,.356,.496,.852,0,5,1.000,.000,1,574,146,66,19,58,0,1,.389,0.72,0,26.60
Orlando Arcia,Minnesota Twins,31,14,11,11,6,1,0,1,6,2,0,12,0,.300,40,.333,.400,.733,1,0,.000,1.000,1,142,42,16,2,11,0,0,.333,1.00,0,40.00
Bryce Eldridge,San Francisco Giants,21,27,15,26,15,9,0,3,23,13,1,27,0,.300,90,.385,.500,.885,0,0,.---,.---,0,433,104,45,8,41,0,1,.369,0.58,0,30.00
Randy Arozarena,Seattle Mariners,31,68,64,52,45,18,1,7,63,27,0,75,10,.299,251,.385,.462,.847,4,18,.818,.182,7,1152,291,116,33,90,0,3,.370,1.23,0,35.86
Daniel Susac,San Francisco Giants,25,27,17,20,4,4,1,0,19,6,0,23,2,.299,77,.360,.377,.737,1,0,.000,1.000,3,318,87,29,11,38,1,1,.390,0.85,0,-.--
Ben Rice,New York Yankees,27,61,52,45,49,15,2,18,61,34,3,66,2,.297,222,.392,.626,1.018,0,2,1.000,.000,5,1065,260,139,45,78,0,2,.331,1.16,0,12.33
Jesús Sánchez,Toronto Blue Jays,28,64,49,47,22,13,0,7,41,7,1,56,4,.296,189,.328,.476,.804,1,1,.500,.500,4,760,204,90,29,77,0,4,.338,1.04,0,27.00
